bjdongCd,block,bun,crtnDay,ji,jijiguCd,jijiguCdNm,jijiguGbCd,jijiguGbCdNm,jijiguNm,lot,mainDongGbCd,mainDongGbCdNm,mgmPmsrgstPk,platGbCd,platPlc,reprYn,rnum,sigunguCd,splotNm
10200, ,0006,20170112,0004,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,46,11110, 
10200, ,0006,20170112,0004,UDT100,정비구역,3,용도구역코드,정비구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,47,11110, 
10200, ,0006,20170112,0004,UOA120,상대정화구역,3,용도구역코드,상대정화구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,48,11110, 
10200, ,0006,20170112,0004,UOA110,절대정화구역,3,용도구역코드,절대정화구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,49,11110, 
10200, ,0006,20170112,0004,ZQ0001,중점경관관리구역,3,용도구역코드,중점경관관리구역, ,0,전체,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,1,50,11110, 
10200, ,0006,20150107,0006,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,1,51,11110, 
10200, ,0006,20150107,0006,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,0,52,11110, 
10200, ,0006,20150107,0006,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,1,53,11110, 
10200, ,0006,20150107,0006,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,1,54,11110, 
10200, ,0006,20090326,0011,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-825,0,서울특별시 종로구 신교동 6-11번지,1,55,11110, 
10200, ,0006,20090326,0011,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-825,0,서울특별시 종로구 신교동 6-11번지,1,56,11110, 
10200, ,0006,20090326,0013,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-931,0,서울특별시 종로구 신교동 6-13번지,1,57,11110, 
10200, ,0006,20090326,0013,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-931,0,서울특별시 종로구 신교동 6-13번지,1,58,11110, 
10200,6,0006,20131126,0017,1020, ,1,용도지역코드,일반주거지역,17,0,전체,11110-321,0,서울특별시 종로구 신교동 6-17번지,1,59,11110,서울특별시 종로구 신교동
10200,6,0006,20131126,0017,112, ,2,용도지구코드,최고고도지구,17,0,전체,11110-321,0,서울특별시 종로구 신교동 6-17번지,1,60,11110,서울특별시 종로구 신교동
10200, ,0006,20140724,0025,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,1,61,11110, 
10200, ,0006,20140724,0025,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,0,62,11110, 
10200, ,0006,20140724,0025,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,1,63,11110, 
10200, ,0006,20140724,0025,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,1,64,11110, 
10200, ,0006,20090326,0046,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-1626,0,서울특별시 종로구 신교동 6-46번지,1,65,11110, 
10200, ,0006,20090326,0046,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1626,0,서울특별시 종로구 신교동 6-46번지,0,66,11110, 
10200, ,0006,20090326,0046,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-1626,0,서울특별시 종로구 신교동 6-46번지,1,67,11110, 
10200, ,0006,20150107,0047,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,1,68,11110, 
10200, ,0006,20150107,0047,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,0,69,11110, 
10200, ,0006,20150107,0047,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,1,70,11110, 
10200, ,0006,20150107,0047,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,1,71,11110, 
10200, ,0006,20090326,0049,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,1,72,11110, 
10200, ,0006,20090326,0049,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,1,73,11110, 
10200, ,0006,20090326,0049,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,0,74,11110, 
10200, ,0006,20090326,0049,260, ,2,용도지구코드,주차장정비지구, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,0,75,11110, 
10200, ,0006,20090326,0049,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,1,76,11110, 
10200, ,0006,20090326,0049,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,0,77,11110, 
10200, ,0006,20090326,0049,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,0,78,11110, 
10200, ,0006,20090326,0049,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,1,79,11110, 
10200, ,0006,20131010,0053,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1541,0,서울특별시 종로구 신교동 6-53번지,1,80,11110, 
10200, ,0006,20150331,0080,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,1,81,11110, 
10200, ,0006,20150331,0080,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,1,82,11110, 
10200,12,0012,20131126,0000,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-265,0,서울특별시 종로구 신교동 12번지,1,83,11110,서울특별시 종로구 신교동
10200,12,0012,20131126,0000,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-265,0,서울특별시 종로구 신교동 12번지,1,84,11110,서울특별시 종로구 신교동
10200,12,0012,20131126,0000,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-265,0,서울특별시 종로구 신교동 12번지,0,85,11110,서울특별시 종로구 신교동
10200, ,0017,20130618,0006,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-166,0,서울특별시 종로구 신교동 17-6번지,1,86,11110, 
10200, ,0017,20130618,0006,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-166,0,서울특별시 종로구 신교동 17-6번지,0,87,11110, 
10200, ,0017,20130618,0006,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-166,0,서울특별시 종로구 신교동 17-6번지,1,88,11110, 
10200, ,0017,20140905,0006,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,1,89,11110, 
10200, ,0017,20140905,0006,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,1,90,11110, 
10200, ,0017,20090326,0009,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-4615,0,서울특별시 종로구 신교동 17-9번지,1,91,11110, 
10200, ,0017,20090326,0009,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-4615,0,서울특별시 종로구 신교동 17-9번지,1,92,11110, 
10200, ,0017,20090326,0009,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-4615,0,서울특별시 종로구 신교동 17-9번지,0,93,11110, 
10200, ,0017,20130618,0009,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-145,0,서울특별시 종로구 신교동 17-9번지,1,94,11110, 
10200, ,0017,20130618,0009,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-145,0,서울특별시 종로구 신교동 17-9번지,1,95,11110, 
10200, ,0017,20130618,0009,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-145,0,서울특별시 종로구 신교동 17-9번지,0,96,11110, 
10200, ,0017,20130618,0009,260, ,2,용도지구코드,주차장정비지구, ,0,전체,11110-145,0,서울특별시 종로구 신교동 17-9번지,0,97,11110, 
10200, ,0017,20170524,0010,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,1,98,11110, 
10200, ,0017,20170524,0010,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,0,99,11110, 
10200, ,0017,20170524,0010,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,1,100,11110, 
10200, ,0017,20170524,0010,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,1,101,11110, 
10200, ,0017,20170524,0010,UOA120,상대정화구역,3,용도구역코드,상대정화구역, ,0,전체,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,0,102,11110, 
10200, ,0017,20170524,0010,UDT100,정비구역,3,용도구역코드,정비구역, ,0,전체,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,0,103,11110, 
10200, ,0017,20110723,0021,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-4627,0,서울특별시 종로구 신교동 17-21번지,1,104,11110, 
10200, ,0017,20110723,0021,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-4627,0,서울특별시 종로구 신교동 17-21번지,0,105,11110, 
10200, ,0017,20110723,0021,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-4627,0,서울특별시 종로구 신교동 17-21번지,1,106,11110, 
10200, ,0017,20110723,0021,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-4627,0,서울특별시 종로구 신교동 17-21번지,0,107,11110, 
10200, ,0017,20110723,0021,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-4777,0,서울특별시 종로구 신교동 17-21번지,1,108,11110, 
10200, ,0017,20110723,0021,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-4777,0,서울특별시 종로구 신교동 17-21번지,0,109,11110, 
10200, ,0017,20110723,0021,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-4777,0,서울특별시 종로구 신교동 17-21번지,1,110,11110, 
10200, ,0017,20110723,0021,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-4777,0,서울특별시 종로구 신교동 17-21번지,0,111,11110, 
10200,17,0017,20100112,0031,1020, ,1,용도지역코드,일반주거지역,31,0,전체,11110-142,0,서울특별시 종로구 신교동 17-31번지,1,112,11110,서울특별시 종로구 신교동
10200,17,0017,20100112,0031,260, ,2,용도지구코드,주차장정비지구,31,0,전체,11110-142,0,서울특별시 종로구 신교동 17-31번지,1,113,11110,서울특별시 종로구 신교동
10200,17,0017,20100112,0031,370, ,2,용도지구코드,주거환경개선지구,31,0,전체,11110-142,0,서울특별시 종로구 신교동 17-31번지,0,114,11110,서울특별시 종로구 신교동
10200, ,0017,20100827,0044,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-141,0,서울특별시 종로구 신교동 17-44번지,1,115,11110, 
10200, ,0017,20100827,0044,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-141,0,서울특별시 종로구 신교동 17-44번지,1,116,11110, 
10200, ,0017,20090326,0046,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-3238,0,서울특별시 종로구 신교동 17-46번지,0,117,11110, 
10200, ,0017,20090326,0046,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3238,0,서울특별시 종로구 신교동 17-46번지,1,118,11110, 
10200, ,0017,20090326,0046,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-3238,0,서울특별시 종로구 신교동 17-46번지,1,119,11110, 
10200, ,0017,20090326,0046,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-3238,0,서울특별시 종로구 신교동 17-46번지,0,120,11110, 
10200, ,0039,20090326,0002,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-405,0,서울특별시 종로구 신교동 39-2번지,0,121,11110, 
10200, ,0039,20090326,0002,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-405,0,서울특별시 종로구 신교동 39-2번지,1,122,11110, 
10200, ,0039,20090326,0002,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-405,0,서울특별시 종로구 신교동 39-2번지,0,123,11110, 
10200, ,0039,20090326,0002,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-405,0,서울특별시 종로구 신교동 39-2번지,1,124,11110, 
10200, ,0039,20090326,0002,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-349,0,서울특별시 종로구 신교동 39-2번지,0,125,11110, 
10200, ,0039,20090326,0002,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-349,0,서울특별시 종로구 신교동 39-2번지,1,126,11110, 
10200, ,0039,20090326,0002,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-349,0,서울특별시 종로구 신교동 39-2번지,0,127,11110, 
10200, ,0039,20090326,0002,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-349,0,서울특별시 종로구 신교동 39-2번지,1,128,11110, 
10200, ,0039,20110723,0002,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-4048,0,서울특별시 종로구 신교동 39-2번지,1,129,11110, 
10200, ,0039,20110723,0002,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-4048,0,서울특별시 종로구 신교동 39-2번지,0,130,11110, 
10200, ,0039,20110723,0002,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-4048,0,서울특별시 종로구 신교동 39-2번지,1,131,11110, 
10200, ,0039,20110723,0002,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-4048,0,서울특별시 종로구 신교동 39-2번지,0,132,11110, 
10200, ,0039,20171118,0002,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, , , ,11110-100017643,0,서울특별시 종로구 신교동 39-2번지,0,133,11110, 
10200, ,0039,20171118,0002,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100017643,0,서울특별시 종로구 신교동 39-2번지,1,134,11110, 
10200, ,0039,20171118,0002,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100017643,0,서울특별시 종로구 신교동 39-2번지,1,135,11110, 
10200, ,0039,20171118,0002,UOA120,상대정화구역,3,용도구역코드,상대정화구역, , , ,11110-100017643,0,서울특별시 종로구 신교동 39-2번지,0,136,11110, 
10200, ,0039,20171118,0002,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100017643,0,서울특별시 종로구 신교동 39-2번지,1,137,11110, 
10200, ,0045,20131205,0000,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100017032,0,서울특별시 종로구 신교동 45번지,1,138,11110, 
10200, ,0045,20131205,0000,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100017032,0,서울특별시 종로구 신교동 45번지,1,139,11110, 
10200, ,0045,20131205,0000,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100017032,0,서울특별시 종로구 신교동 45번지,1,140,11110, 
10200, ,0051,20150814,0001,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100023387,0,서울특별시 종로구 신교동 51-1번지,1,141,11110, 
10200, ,0051,20150814,0001,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100023387,0,서울특별시 종로구 신교동 51-1번지,1,142,11110, 
10200, ,0051,20150814,0001,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100023387,0,서울특별시 종로구 신교동 51-1번지,0,143,11110, 
10200, ,0051,20150814,0001,UQQ900,개발행위허가제한지역,3,용도구역코드,개발행위허가제한지역, ,0,전체,11110-100023387,0,서울특별시 종로구 신교동 51-1번지,0,144,11110, 
10200, ,0051,20150814,0001,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100023387,0,서울특별시 종로구 신교동 51-1번지,0,145,11110, 
10200, ,0058,20100414,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100005657,0,서울특별시 종로구 신교동 58-1번지,1,146,11110, 
10200, ,0058,20100414,0001,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100005657,0,서울특별시 종로구 신교동 58-1번지,1,147,11110, 
10200, ,0058,20100414,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-100005657,0,서울특별시 종로구 신교동 58-1번지,0,148,11110, 
10200, ,0058,20100414,0001,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-100005657,0,서울특별시 종로구 신교동 58-1번지,0,149,11110, 
10200, ,0058,20100414,0001,272, ,3,용도구역코드,상대정화구역, ,0,전체,11110-100005657,0,서울특별시 종로구 신교동 58-1번지,1,150,11110, 
10200, ,0058,20100908,0001,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-100011109,0,서울특별시 종로구 신교동 58-1번지,1,151,11110, 
10200, ,0058,20100908,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100011109,0,서울특별시 종로구 신교동 58-1번지,0,152,11110, 
10200, ,0058,20100908,0001,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100011109,0,서울특별시 종로구 신교동 58-1번지,1,153,11110, 
10200, ,0058,20100908,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-100011109,0,서울특별시 종로구 신교동 58-1번지,0,154,11110, 
10200, ,0058,20100908,0001,272, ,3,용도구역코드,상대정화구역, ,0,전체,11110-100011109,0,서울특별시 종로구 신교동 58-1번지,1,155,11110, 
10200, ,0059,20120831,0000,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100016304,0,서울특별시 종로구 신교동 59번지,1,156,11110, 
10200, ,0059,20120831,0000,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100016304,0,서울특별시 종로구 신교동 59번지,1,157,11110, 
10200, ,0059,20120831,0000,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100016304,0,서울특별시 종로구 신교동 59번지,0,158,11110, 
10200, ,0059,20120831,0000,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100016304,0,서울특별시 종로구 신교동 59번지,1,159,11110, 
10200, ,0059,20130417,0000,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100017374,0,서울특별시 종로구 신교동 59번지,1,160,11110, 
10200, ,0059,20130417,0000,UQG100,미관지구,2,용도지구코드,미관지구, ,0,전체,11110-100017374,0,서울특별시 종로구 신교동 59번지,1,161,11110, 
10200, ,0066,20120929,0000,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100014228,0,서울특별시 종로구 신교동 66번지,1,162,11110, 
10200, ,0066,20120929,0000,UOA120,상대정화구역,3,용도구역코드,상대정화구역, , , ,11110-100014228,0,서울특별시 종로구 신교동 66번지,0,163,11110, 
10200, ,0066,20120929,0000,UOA110,절대정화구역,3,용도구역코드,절대정화구역, , , ,11110-100014228,0,서울특별시 종로구 신교동 66번지,0,164,11110, 
10200, ,0066,20120929,0000,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100014228,0,서울특별시 종로구 신교동 66번지,1,165,11110, 
10200, ,0066,20120929,0000,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, , , ,11110-100014228,0,서울특별시 종로구 신교동 66번지,0,166,11110, 
10200, ,0066,20120929,0000,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100014228,0,서울특별시 종로구 신교동 66번지,1,167,11110, 
10200, ,0066,20120929,0000,UQH110,최고고도지구,2,용도지구코드,최고고도지구, , , ,11110-100014228,0,서울특별시 종로구 신교동 66번지,0,168,11110, 
10200, ,0070,20131126,0001,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-550,0,서울특별시 종로구 신교동 70-1번지,0,169,11110, 
10200, ,0070,20131126,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-550,0,서울특별시 종로구 신교동 70-1번지,1,170,11110, 
10200, ,0070,20131126,0001,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-550,0,서울특별시 종로구 신교동 70-1번지,1,171,11110, 
10200, ,0070,20131126,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-550,0,서울특별시 종로구 신교동 70-1번지,0,172,11110, 
10200, ,0070,20171229,0002,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, , , ,11110-100029606,0,서울특별시 종로구 신교동 70-2번지,0,173,11110, 
10200, ,0070,20171229,0002,UQA01X, ,1,용도지역코드,도시지역, ,0,전체,11110-100029606,0,서울특별시 종로구 신교동 70-2번지,1,174,11110, 
10200, ,0070,20171229,0002,UQH110,최고고도지구,2,용도지구코드,최고고도지구, , , ,11110-100029606,0,서울특별시 종로구 신교동 70-2번지,0,175,11110, 
10200, ,0070,20171229,0002,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100029606,0,서울특별시 종로구 신교동 70-2번지,1,176,11110, 
10200, ,0070,20171229,0002,UOA120,상대정화구역,3,용도구역코드,상대보호구역, , , ,11110-100029606,0,서울특별시 종로구 신교동 70-2번지,0,177,11110, 
10200, ,0070,20171229,0002,ZQ0001,중점경관관리구역,3,용도구역코드,중점경관관리구역, ,0,전체,11110-100029606,0,서울특별시 종로구 신교동 70-2번지,1,178,11110, 
10200, ,0070,20090326,0010,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-3709,0,서울특별시 종로구 신교동 70-10번지,1,179,11110, 
10200, ,0070,20090326,0010,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3709,0,서울특별시 종로구 신교동 70-10번지,0,180,11110, 
10200, ,0070,20090326,0010,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-3709,0,서울특별시 종로구 신교동 70-10번지,1,181,11110, 
10200, ,0070,20090326,0010,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-3709,0,서울특별시 종로구 신교동 70-10번지,0,182,11110, 
10200, ,0070,20090326,0010,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3716,0,서울특별시 종로구 신교동 70-10번지,1,183,11110, 
10200, ,0070,20090326,0010,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-3716,0,서울특별시 종로구 신교동 70-10번지,0,184,11110, 
10200, ,0070,20090326,0010,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-3716,0,서울특별시 종로구 신교동 70-10번지,1,185,11110, 
10200, ,0070,20090326,0010,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-3716,0,서울특별시 종로구 신교동 70-10번지,0,186,11110, 
10200, ,0077,20170708,0002,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100026918,0,서울특별시 종로구 신교동 77-2번지,1,187,11110, 
10200, ,0079,20090326,0000,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-2555,0,서울특별시 종로구 신교동 79번지,1,188,11110, 
10200, ,0079,20090326,0000,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-2555,0,서울특별시 종로구 신교동 79번지,1,189,11110, 
10200, ,0082,20090326,0003,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1960,0,서울특별시 종로구 신교동 82-3번지,1,190,11110, 
10200, ,0082,20090326,0003,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-1960,0,서울특별시 종로구 신교동 82-3번지,1,191,11110, 
10200, ,0082,20090326,0003,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-1960,0,서울특별시 종로구 신교동 82-3번지,0,192,11110, 
