,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C2,C2_NM,C2_OBJ_NM,C3,C3_NM,C3_OBJ_NM,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM
169,34,충청남도,Chungcheongnam-do,거주지역별,000,총계,주택자산 가액별,02,가구소유 주택,주택소유 현황별,651886,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
170,34,충청남도,Chungcheongnam-do,거주지역별,010,0.6억이하,주택자산 가액별,01,주택소유 가구,주택소유 현황별,147971,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
171,34,충청남도,Chungcheongnam-do,거주지역별,010,0.6억이하,주택자산 가액별,02,가구소유 주택,주택소유 현황별,149947,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
172,34,충청남도,Chungcheongnam-do,거주지역별,020,0.6~1.5억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,176472,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
173,34,충청남도,Chungcheongnam-do,거주지역별,020,0.6~1.5억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,211727,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
174,34,충청남도,Chungcheongnam-do,거주지역별,030,1.5~3억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,108772,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
175,34,충청남도,Chungcheongnam-do,거주지역별,030,1.5~3억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,166794,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
176,34,충청남도,Chungcheongnam-do,거주지역별,040,3~6억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,34733,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
177,34,충청남도,Chungcheongnam-do,거주지역별,040,3~6억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,81343,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
178,34,충청남도,Chungcheongnam-do,거주지역별,050,6~12억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,8139,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
179,34,충청남도,Chungcheongnam-do,거주지역별,050,6~12억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,28815,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
180,34,충청남도,Chungcheongnam-do,거주지역별,060,12억 초과,주택자산 가액별,01,주택소유 가구,주택소유 현황별,1445,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
181,34,충청남도,Chungcheongnam-do,거주지역별,060,12억 초과,주택자산 가액별,02,가구소유 주택,주택소유 현황별,13261,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
182,35,전라북도,Jeollabuk-do,거주지역별,000,총계,주택자산 가액별,01,주택소유 가구,주택소유 현황별,427522,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
183,35,전라북도,Jeollabuk-do,거주지역별,000,총계,주택자산 가액별,02,가구소유 주택,주택소유 현황별,577922,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
184,35,전라북도,Jeollabuk-do,거주지역별,010,0.6억이하,주택자산 가액별,01,주택소유 가구,주택소유 현황별,161530,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
185,35,전라북도,Jeollabuk-do,거주지역별,010,0.6억이하,주택자산 가액별,02,가구소유 주택,주택소유 현황별,170211,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
186,35,전라북도,Jeollabuk-do,거주지역별,020,0.6~1.5억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,157800,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
187,35,전라북도,Jeollabuk-do,거주지역별,020,0.6~1.5억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,196196,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
188,35,전라북도,Jeollabuk-do,거주지역별,030,1.5~3억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,78762,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
189,35,전라북도,Jeollabuk-do,거주지역별,030,1.5~3억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,126399,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
190,35,전라북도,Jeollabuk-do,거주지역별,040,3~6억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,23262,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
191,35,전라북도,Jeollabuk-do,거주지역별,040,3~6억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,56835,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
192,35,전라북도,Jeollabuk-do,거주지역별,050,6~12억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,5243,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
193,35,전라북도,Jeollabuk-do,거주지역별,050,6~12억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,19512,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
194,35,전라북도,Jeollabuk-do,거주지역별,060,12억 초과,주택자산 가액별,01,주택소유 가구,주택소유 현황별,925,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
195,35,전라북도,Jeollabuk-do,거주지역별,060,12억 초과,주택자산 가액별,02,가구소유 주택,주택소유 현황별,8769,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
196,36,전라남도,Jeollanam-do,거주지역별,000,총계,주택자산 가액별,01,주택소유 가구,주택소유 현황별,435332,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
197,36,전라남도,Jeollanam-do,거주지역별,000,총계,주택자산 가액별,02,가구소유 주택,주택소유 현황별,583313,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
198,36,전라남도,Jeollanam-do,거주지역별,010,0.6억이하,주택자산 가액별,01,주택소유 가구,주택소유 현황별,213115,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
199,36,전라남도,Jeollanam-do,거주지역별,010,0.6억이하,주택자산 가액별,02,가구소유 주택,주택소유 현황별,231999,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
200,36,전라남도,Jeollanam-do,거주지역별,020,0.6~1.5억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,139389,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
201,36,전라남도,Jeollanam-do,거주지역별,020,0.6~1.5억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,185326,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
202,36,전라남도,Jeollanam-do,거주지역별,030,1.5~3억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,62012,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
203,36,전라남도,Jeollanam-do,거주지역별,030,1.5~3억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,105494,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
204,36,전라남도,Jeollanam-do,거주지역별,040,3~6억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,16983,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
205,36,전라남도,Jeollanam-do,거주지역별,040,3~6억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,42781,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
206,36,전라남도,Jeollanam-do,거주지역별,050,6~12억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,3265,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
207,36,전라남도,Jeollanam-do,거주지역별,050,6~12억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,12766,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
208,36,전라남도,Jeollanam-do,거주지역별,060,12억 초과,주택자산 가액별,01,주택소유 가구,주택소유 현황별,568,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
209,36,전라남도,Jeollanam-do,거주지역별,060,12억 초과,주택자산 가액별,02,가구소유 주택,주택소유 현황별,4946,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
210,37,경상북도,Gyeongsangbuk-do,거주지역별,000,총계,주택자산 가액별,01,주택소유 가구,주택소유 현황별,652416,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
211,37,경상북도,Gyeongsangbuk-do,거주지역별,000,총계,주택자산 가액별,02,가구소유 주택,주택소유 현황별,863561,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
212,37,경상북도,Gyeongsangbuk-do,거주지역별,010,0.6억이하,주택자산 가액별,01,주택소유 가구,주택소유 현황별,257522,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
213,37,경상북도,Gyeongsangbuk-do,거주지역별,010,0.6억이하,주택자산 가액별,02,가구소유 주택,주택소유 현황별,265572,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
214,37,경상북도,Gyeongsangbuk-do,거주지역별,020,0.6~1.5억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,240628,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
215,37,경상북도,Gyeongsangbuk-do,거주지역별,020,0.6~1.5억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,301159,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
216,37,경상북도,Gyeongsangbuk-do,거주지역별,030,1.5~3억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,111638,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
217,37,경상북도,Gyeongsangbuk-do,거주지역별,030,1.5~3억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,183001,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
218,37,경상북도,Gyeongsangbuk-do,거주지역별,040,3~6억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,33819,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
219,37,경상북도,Gyeongsangbuk-do,거주지역별,040,3~6억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,79629,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
220,37,경상북도,Gyeongsangbuk-do,거주지역별,050,6~12억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,7645,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
221,37,경상북도,Gyeongsangbuk-do,거주지역별,050,6~12억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,25398,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
222,37,경상북도,Gyeongsangbuk-do,거주지역별,060,12억 초과,주택자산 가액별,01,주택소유 가구,주택소유 현황별,1164,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
223,37,경상북도,Gyeongsangbuk-do,거주지역별,060,12억 초과,주택자산 가액별,02,가구소유 주택,주택소유 현황별,8802,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
224,38,경상남도,Gyeongsangnam-do,거주지역별,000,총계,주택자산 가액별,01,주택소유 가구,주택소유 현황별,800655,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
225,38,경상남도,Gyeongsangnam-do,거주지역별,000,총계,주택자산 가액별,02,가구소유 주택,주택소유 현황별,1059782,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
226,38,경상남도,Gyeongsangnam-do,거주지역별,010,0.6억이하,주택자산 가액별,01,주택소유 가구,주택소유 현황별,173834,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
227,38,경상남도,Gyeongsangnam-do,거주지역별,010,0.6억이하,주택자산 가액별,02,가구소유 주택,주택소유 현황별,172514,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
228,38,경상남도,Gyeongsangnam-do,거주지역별,020,0.6~1.5억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,330278,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
229,38,경상남도,Gyeongsangnam-do,거주지역별,020,0.6~1.5억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,373292,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
230,38,경상남도,Gyeongsangnam-do,거주지역별,030,1.5~3억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,211993,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
231,38,경상남도,Gyeongsangnam-do,거주지역별,030,1.5~3억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,304189,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
232,38,경상남도,Gyeongsangnam-do,거주지역별,040,3~6억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,69753,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
233,38,경상남도,Gyeongsangnam-do,거주지역별,040,3~6억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,150442,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
234,38,경상남도,Gyeongsangnam-do,거주지역별,050,6~12억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,13087,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
235,38,경상남도,Gyeongsangnam-do,거주지역별,050,6~12억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,45130,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
236,38,경상남도,Gyeongsangnam-do,거주지역별,060,12억 초과,주택자산 가액별,01,주택소유 가구,주택소유 현황별,1710,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
237,38,경상남도,Gyeongsangnam-do,거주지역별,060,12억 초과,주택자산 가액별,02,가구소유 주택,주택소유 현황별,14215,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
238,39,제주특별자치도,Jeju,거주지역별,000,총계,주택자산 가액별,01,주택소유 가구,주택소유 현황별,132246,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
239,39,제주특별자치도,Jeju,거주지역별,000,총계,주택자산 가액별,02,가구소유 주택,주택소유 현황별,195174,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
240,39,제주특별자치도,Jeju,거주지역별,010,0.6억이하,주택자산 가액별,01,주택소유 가구,주택소유 현황별,18690,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
241,39,제주특별자치도,Jeju,거주지역별,010,0.6억이하,주택자산 가액별,02,가구소유 주택,주택소유 현황별,16662,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
242,39,제주특별자치도,Jeju,거주지역별,020,0.6~1.5억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,46159,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
243,39,제주특별자치도,Jeju,거주지역별,020,0.6~1.5억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,50492,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
244,39,제주특별자치도,Jeju,거주지역별,030,1.5~3억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,39728,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
245,39,제주특별자치도,Jeju,거주지역별,030,1.5~3억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,55401,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
246,39,제주특별자치도,Jeju,거주지역별,040,3~6억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,19930,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
247,39,제주특별자치도,Jeju,거주지역별,040,3~6억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,40349,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
248,39,제주특별자치도,Jeju,거주지역별,050,6~12억,주택자산 가액별,01,주택소유 가구,주택소유 현황별,6287,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
249,39,제주특별자치도,Jeju,거주지역별,050,6~12억,주택자산 가액별,02,가구소유 주택,주택소유 현황별,20824,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
250,39,제주특별자치도,Jeju,거주지역별,060,12억 초과,주택자산 가액별,01,주택소유 가구,주택소유 현황별,1452,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
251,39,제주특별자치도,Jeju,거주지역별,060,12억 초과,주택자산 가액별,02,가구소유 주택,주택소유 현황별,11446,T001,일반 가구수 및 소유 주택수,101,2017,A,DT_1OH0410,거주지역별 주택자산가액별 주택소유 가구수 및 주택수 현황,가구/호
