,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
83,02,연립다세대,Row Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,99.77129431,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
84,02,연립다세대,Row Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,99.95980607,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
85,02,연립다세대,Row Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,100.1818962,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
86,02,연립다세대,Row Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,93.27883436,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
87,02,연립다세대,Row Houses,주택유형,Type,a13,세종,Sejong,지역,Region,99.46142841,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
88,02,연립다세대,Row Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,98.31715864,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
89,02,연립다세대,Row Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,98.25529962,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
90,02,연립다세대,Row Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,97.70830232,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
91,02,연립다세대,Row Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,99.67385324,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
92,02,연립다세대,Row Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,99.95586883,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
93,02,연립다세대,Row Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,97.46440392,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
94,02,연립다세대,Row Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,98.02617155,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
95,02,연립다세대,Row Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,93.64804515,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
96,02,연립다세대,Row Houses,주택유형,Type,a21,제주,Jeju,지역,Region,98.19953468,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
97,02,연립다세대,Row Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,99.08158669,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
98,02,연립다세대,Row Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,98.67227803,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
99,02,연립다세대,Row Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,98.64488389,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
100,02,연립다세대,Row Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,97.42947386,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
101,02,연립다세대,Row Houses,주택유형,Type,a5,서울,Seoul,지역,Region,100.1863293,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
102,02,연립다세대,Row Houses,주택유형,Type,a501,강북권역,NorthernSeoul,지역,Region,100.5391076,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
103,02,연립다세대,Row Houses,주택유형,Type,a502,도심권,Dosim-kwon,지역,Region,100.6744988,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
104,02,연립다세대,Row Houses,주택유형,Type,a503,동북권,Dongbuk-kwon,지역,Region,100.1929806,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
105,02,연립다세대,Row Houses,주택유형,Type,a504,서북권,Seobuk-kwon,지역,Region,101.0151942,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
106,02,연립다세대,Row Houses,주택유형,Type,a505,강남권역,SouthernSeoul,지역,Region,99.85041162,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
107,02,연립다세대,Row Houses,주택유형,Type,a506,서남권,Seonam-kwon,지역,Region,100.4102566,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
108,02,연립다세대,Row Houses,주택유형,Type,a507,동남권,Dongnam-kwon,지역,Region,98.99541437,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
109,02,연립다세대,Row Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,99.3277643,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
110,02,연립다세대,Row Houses,주택유형,Type,a601,경부1권,Gyeongbu1-kwon,지역,Region,99.28746274,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
111,02,연립다세대,Row Houses,주택유형,Type,a602,경부2권,Gyeongbu2-kwon,지역,Region,98.95684182,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
112,02,연립다세대,Row Houses,주택유형,Type,a603,서해안권,Seohaean-kwon,지역,Region,99.47297349,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
113,02,연립다세대,Row Houses,주택유형,Type,a604,동부1권,Dongbu1-kwon,지역,Region,99.51855387,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
114,02,연립다세대,Row Houses,주택유형,Type,a605,동부2권,Dongbu2-kwon,지역,Region,99.45775156,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
115,02,연립다세대,Row Houses,주택유형,Type,a606,경의권,Gyeongui-kwon,지역,Region,98.9137145,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
116,02,연립다세대,Row Houses,주택유형,Type,a607,경원권,Gyeongwon-kwon,지역,Region,99.37741741,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
117,02,연립다세대,Row Houses,주택유형,Type,a7,인천,Incheon,지역,Region,99.67573458,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
118,02,연립다세대,Row Houses,주택유형,Type,a8,부산,Busan,지역,Region,98.74051314,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
119,02,연립다세대,Row Houses,주택유형,Type,a801,중부산권,Jungbusan-kwon,지역,Region,98.60957469,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
120,02,연립다세대,Row Houses,주택유형,Type,a802,동부산권,Dongbusan-kwon,지역,Region,98.68504332,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
121,02,연립다세대,Row Houses,주택유형,Type,a803,서부산권,Seobusan-kwon,지역,Region,99.17647606,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
122,02,연립다세대,Row Houses,주택유형,Type,a9,대구,Daegu,지역,Region,99.82275959,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
123,03,단독주택,Detached Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,99.65575641,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
124,03,단독주택,Detached Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,99.94254177,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
125,03,단독주택,Detached Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,100.3583566,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
126,03,단독주택,Detached Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,100.0087995,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
127,03,단독주택,Detached Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,97.77297948,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
128,03,단독주택,Detached Houses,주택유형,Type,a13,세종,Sejong,지역,Region,100.41267,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
129,03,단독주택,Detached Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,99.51959827,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
130,03,단독주택,Detached Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,98.80181936,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
131,03,단독주택,Detached Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,99.72724168,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
132,03,단독주택,Detached Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,100.3343595,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
133,03,단독주택,Detached Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,100.2744328,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
134,03,단독주택,Detached Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,99.90482935,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
135,03,단독주택,Detached Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,99.56558008,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
136,03,단독주택,Detached Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,98.16112235,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
137,03,단독주택,Detached Houses,주택유형,Type,a21,제주,Jeju,지역,Region,99.06135809,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
138,03,단독주택,Detached Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,99.76592777,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
139,03,단독주택,Detached Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,99.57812751,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
140,03,단독주택,Detached Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,99.7140409,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
141,03,단독주택,Detached Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,99.52164653,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
142,03,단독주택,Detached Houses,주택유형,Type,a5,서울,Seoul,지역,Region,100.0426648,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
143,03,단독주택,Detached Houses,주택유형,Type,a501,강북권역,NorthernSeoul,지역,Region,100.1489022,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
144,03,단독주택,Detached Houses,주택유형,Type,a502,도심권,Dosim-kwon,지역,Region,100.4938055,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
145,03,단독주택,Detached Houses,주택유형,Type,a503,동북권,Dongbuk-kwon,지역,Region,99.87933311,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
146,03,단독주택,Detached Houses,주택유형,Type,a504,서북권,Seobuk-kwon,지역,Region,100.6704487,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
147,03,단독주택,Detached Houses,주택유형,Type,a505,강남권역,SouthernSeoul,지역,Region,99.87788079,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
148,03,단독주택,Detached Houses,주택유형,Type,a506,서남권,Seonam-kwon,지역,Region,100.1019867,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
149,03,단독주택,Detached Houses,주택유형,Type,a507,동남권,Dongnam-kwon,지역,Region,99.30583773,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
150,03,단독주택,Detached Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,99.84688049,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
151,03,단독주택,Detached Houses,주택유형,Type,a601,경부1권,Gyeongbu1-kwon,지역,Region,99.72525641,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
152,03,단독주택,Detached Houses,주택유형,Type,a602,경부2권,Gyeongbu2-kwon,지역,Region,99.75559644,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
153,03,단독주택,Detached Houses,주택유형,Type,a603,서해안권,Seohaean-kwon,지역,Region,99.59563473,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
154,03,단독주택,Detached Houses,주택유형,Type,a604,동부1권,Dongbu1-kwon,지역,Region,100.0919891,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
155,03,단독주택,Detached Houses,주택유형,Type,a605,동부2권,Dongbu2-kwon,지역,Region,100.0550025,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
156,03,단독주택,Detached Houses,주택유형,Type,a606,경의권,Gyeongui-kwon,지역,Region,99.89528992,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
157,03,단독주택,Detached Houses,주택유형,Type,a607,경원권,Gyeongwon-kwon,지역,Region,100.0659572,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
158,03,단독주택,Detached Houses,주택유형,Type,a7,인천,Incheon,지역,Region,100.0723947,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
159,03,단독주택,Detached Houses,주택유형,Type,a8,부산,Busan,지역,Region,99.75565918,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
160,03,단독주택,Detached Houses,주택유형,Type,a801,중부산권,Jungbusan-kwon,지역,Region,99.77536516,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
161,03,단독주택,Detached Houses,주택유형,Type,a802,동부산권,Dongbusan-kwon,지역,Region,99.55140653,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
162,03,단독주택,Detached Houses,주택유형,Type,a803,서부산권,Seobusan-kwon,지역,Region,99.93896339,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
163,03,단독주택,Detached Houses,주택유형,Type,a9,대구,Daegu,지역,Region,100.0123359,rent,전월세통합지수(2015.6 ＝ 100.0),408,201903,M,DT_30404_N0012,전월세통합지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
